기업명,연도,bsnsr_reg_no,crno,dart_corp_code,sectors,field,매출액,영업이익,당기순이익,자산,부채,자본,연구개발비,CAPEX,유형자산_당기,유형자산_전기,유형자산_증감,종업원_합계
(주)에이엠에스티,2023,112-81-50840,1.10E+12,552628,반도체,부품,"8,965,276,295","-8,858,660,375","-8,261,743,381","29,051,401,046","20,200,447,974","8,850,953,072","1,550,315,284","1,861,712,241","18,100,355,328","16,238,643,087","1,861,712,241",100
(주)에이엠에스티,2024,112-81-50840,1.10E+12,552628,반도체,부품,"10,357,425,315","-6,576,927,356","-6,920,830,797","24,074,894,670","22,144,772,395","1,930,122,275","1,828,989,573","824,570,520","17,275,784,808","18,100,355,328","824,570,520",109
(주)에이치앤이루자,2019,314-81-90147,1.60E+12,975546,디스플레이,장비,"115,000,000,000","5,919,928,188","8,264,795,883","193,000,000,000","116,000,000,000","76,533,339","3,285,548","9,768,650","9,768,650",-,"9,768,650",230
(주)에이치앤이루자,2020,314-81-90147,1.60E+12,975546,디스플레이,장비,"396,000,000,000","83,163,409,817","60,277,343,796","256,000,000,000","119,000,000,000","137,000,000,000","8,177,508","1,016,238","1,030,913","14,675","1,016,238",264
(주)에이치앤이루자,2021,314-81-90147,1.60E+12,975546,디스플레이,장비,"172,000,000,000","-6,641,350,254","2,389,669,031","268,000,000,000","128,000,000,000","140,000,000,000","25,591,709","551,451","712,844","161,393","551,451",270
(주)에이치앤이루자,2022,314-81-90147,1.60E+12,975546,디스플레이,장비,"178,000,000,000","9,084,353,680","15,372,028,606","225,000,000,000","74,184,482,966","151,000,000,000","21,804,123","748,503","874,237","125,734","748,503",289
(주)에이치앤이루자,2023,314-81-90147,1.60E+12,975546,디스플레이,장비,"115,000,000,000","-44,019,831,923","-32,475,662,438","284,000,000,000","161,000,000,000","124,000,000,000","16,308,084","903,494","999,971","96,477","903,494",339
(주)에이치앤이루자,2024,314-81-90147,1.60E+12,975546,디스플레이,장비,"313,000,000,000","3,513,392,922","11,189,286,066","251,000,000,000","116,000,000,000","135,000,000,000","10,114,570","1,075,660","1,096,448","20,788","1,075,660",371
(주)에이치에스테크놀로지,2019,128-86-61202,1.10E+12,1279838,반도체,장비,"22,054,000,000","1,887,836,723","1,052,268,133","22,075,226,343","16,659,040,386","5,416,185,957","86,896,687","526,763,495","4,398,499,193","4,925,262,688","526,763,495",143
(주)에이치에스테크놀로지,2020,128-86-61202,1.10E+12,1279838,반도체,장비,"22,007,000,000","1,727,029,867","995,936,425","23,372,218,367","16,898,776,656","6,473,441,711",,"629,541,066","5,028,040,259","4,398,499,193","629,541,066",138
(주)에이치에스테크놀로지,2021,128-86-61202,1.10E+12,1279838,반도체,장비,"42,058,134,573","3,084,358,587","2,845,821,785","34,500,659,323","25,197,395,827","9,303,263,496",,"1,617,068,617","6,645,108,876","5,028,040,259","1,617,068,617",110
(주)에이치에스테크놀로지,2022,128-86-61202,1.10E+12,1279838,반도체,장비,"99,372,000,000","1,585,358,053","2,845,821,785","37,462,324,881","31,447,090,359","6,015,234,522","579,994,379","719,772,475","5,925,336,401","6,645,108,876","719,772,475",112
(주)에이치에스테크놀로지,2023,128-86-61202,1.10E+12,1279838,반도체,장비,"26,240,000,000","-3,238,762,439","-4,015,506,147","28,949,908,908","26,949,796,593","2,000,112,315","472,183,564","469,099,586","5,456,236,815","5,925,336,401","469,099,586",132
(주)에이치에스테크놀로지,2024,128-86-61202,1.10E+12,1279838,반도체,장비,"68,469,000,000","10,704,713,225","9,205,423,777","31,852,368,321","30,078,738,790","1,773,630","469,840","3,547","3,547",-,"3,547",132
(주)에이티에스,2019,312-81-49114,1.10E+12,1402287,반도체,장비,"1,395,105,385","594,632,274","403,304,104","8,609,803,913","7,779,209,019","830,594,894",,"860,371,401","7,920,879,139","7,060,507,738","860,371,401",5
(주)에이티에스,2020,312-81-49114,1.10E+12,1402287,반도체,장비,"1,395,105,385","594,632,274","403,304,104","8,609,803,913","7,779,209,019","830,594,894",,"860,371,401","7,920,879,139","7,060,507,738","860,371,401",5
(주)에이티에스,2021,312-81-49114,1.10E+12,1402287,반도체,장비,,,,,,,,,,,,
(주)에이티에스,2022,312-81-49114,1.10E+12,1402287,반도체,장비,,,,,,,,,,,,
(주)에이티에스,2023,312-81-49114,1.10E+12,1402287,반도체,장비,,,,,,,,,,,,
(주)에이티에스,2024,312-81-49114,1.10E+12,1402287,반도체,장비,,,,,,,,,,,,
(주)에코세미텍,2019,626-86-00034,1.20E+12,,반도체,부품,"3,574,237,000","-582,027,000","18,902,000","5,226,996,000","3,213,718,000","2,013,278,000",,,,,,24
(주)에코세미텍,2020,626-86-00034,1.20E+12,,반도체,부품,"3,276,323,000","107,930,000","21,691,000","5,356,349,000","3,321,380,000","2,034,969,000",,,,,,24
(주)에코세미텍,2021,626-86-00034,1.20E+12,,반도체,부품,"3,318,814,000","-627,298,000","-383,041,000","4,823,756,000","3,171,829,000","1,651,927,000",,,,,,24
(주)에코세미텍,2022,626-86-00034,1.20E+12,,반도체,부품,"3,176,644,000","14,296,000","-83,611,000","4,802,921,000","2,934,605,000","1,868,316,000",,,,,,24
(주)에코세미텍,2023,626-86-00034,1.20E+12,,반도체,부품,"3,056,660,000","34,147,000","-95,409,000","4,573,090,000","2,800,182,000","1,772,908,000",,,,,,24
(주)에코세미텍,2024,,,,,,,,,,,,,,,,,
(주)에코앤드림,2019,117-81-51806,1.10E+12,619640,이차전지,소재,"58,313,343,908","9,790,271,506","6,194,060,632","38,144,710,157","27,658,253,515","10,486,456,642","841,521,000","484,341,446",,,,61
(주)에코앤드림,2020,117-81-51806,1.10E+12,619640,이차전지,소재,"92,319,592,450","16,386,334,984","3,562,778,542","73,488,353,728","12,331,822,944","61,156,530,784","776,015,000","2,797,159,637",,,,68
(주)에코앤드림,2021,117-81-51806,1.10E+12,619640,이차전지,소재,"77,443,553,598","7,639,012,152","10,029,196,032","120,000,000,000","48,577,920,291","71,617,245,415","1,271,683,000","26,283,694,968",,,,88
(주)에코앤드림,2022,117-81-51806,1.10E+12,619640,이차전지,소재,"60,522,326,102","2,252,730,403","95,215,243","139,000,000,000","59,925,865,030","79,523,357,166","1,370,257,000","22,774,472,205",,,,91
(주)에코앤드림,2023,117-81-51806,1.10E+12,619640,이차전지,소재,"51,455,287,308","-2,967,415,404","-10,150,669,449","154,000,000,000","53,351,974,155","101,000,000,000","1,462,186,000","32,650,926,175",,,,100
(주)에코앤드림,2024,117-81-51806,1.10E+12,619640,이차전지,소재,"105,000,000,000","487,160,660","13,515,181,751","406,000,000,000","184,000,000,000","222,000,000,000","1,267,634,000","219,000,000,000",,,,164
(주)에코파워팩,2019,789-81-00567,1.10E+12,1860755,이차전지,소재,,,,,,,,,,,,
(주)에코파워팩,2020,789-81-00567,1.10E+12,1860755,이차전지,소재,,,,,,,,,,,,
(주)에코파워팩,2021,789-81-00567,1.10E+12,1860755,이차전지,소재,,,,,,,,,,,,
(주)에코파워팩,2022,789-81-00567,1.10E+12,1860755,이차전지,소재,,,,,,,,,,,,
(주)에코파워팩,2023,789-81-00567,1.10E+12,1860755,이차전지,소재,"6,852,427,504","555,403,854","602,868,671","12,272,711,008","8,549,025,233","3,723,685,775","155,386,760","6,183,926,931","6,274,674,024","90,747,093","6,183,926,931",
(주)에코파워팩,2024,789-81-00567,1.10E+12,1860755,이차전지,소재,"7,355,000,000","483,024,558","124,195,397","11,852,305,571","8,224,338,179","3,627,967,392","148,038,055","65,540,601","6,209,133,423","6,274,674,024","65,540,601",23
(주)에프에스티,2019,124-81-23841,1.10E+12,223434,반도체,소재,"126,000,000,000","18,873,234,253","18,278,889,592","181,000,000,000","67,980,117,390","113,000,000,000","5,840,518,000","29,074,382,730",,,,525
(주)에프에스티,2020,124-81-23841,1.10E+12,223434,반도체,소재,"166,000,000,000","24,841,770,839","18,687,189,166","224,000,000,000","90,350,678,850","134,000,000,000","7,819,375,000","27,926,092,960",,,,498
(주)에프에스티,2021,124-81-23841,1.10E+12,223434,반도체,소재,"214,000,000,000","22,636,438,454","28,215,983,271","346,000,000,000","137,000,000,000","209,000,000,000","17,429,092,000","83,338,509,569",,,,604
(주)에프에스티,2022,124-81-23841,1.10E+12,223434,반도체,소재,"223,000,000,000","6,180,171,118","40,839,358,558","395,000,000,000","149,000,000,000","246,000,000,000","20,169,911,000","34,133,309,887",,,,713
(주)에프에스티,2023,124-81-23841,1.10E+12,223434,반도체,소재,"198,000,000,000","-10,782,402,895","-18,103,402,115","409,000,000,000","169,000,000,000","240,000,000,000","21,225,015,000","30,455,644,818",,,,737
(주)에프에스티,2024,124-81-23841,1.10E+12,223434,반도체,소재,"237,000,000,000","2,287,271,800","-1,637,674,189","506,000,000,000","262,000,000,000","244,000,000,000","18,154,546,000","68,537,295,056",,,,834
(주)엑시콘,2019,129-81-40428,1.31E+12,611736,반도체,장비,"38,230,244,203","-5,194,103,446","-5,313,676,622","104,000,000,000","29,071,238,119","74,888,411,740","11,563,197,000","2,631,880,030",,,,144
(주)엑시콘,2020,129-81-40428,1.31E+12,611736,반도체,장비,"67,418,497,400","8,254,965,351","12,150,142,715","118,000,000,000","19,471,282,679","98,144,992,663","8,778,283,000","2,134,359,481",,,,142
(주)엑시콘,2021,129-81-40428,1.31E+12,611736,반도체,장비,"66,186,071,338","6,280,543,174","34,025,754,657","153,000,000,000","20,942,704,410","133,000,000,000","10,837,217,000","24,814,304,450",,,,160
(주)엑시콘,2022,129-81-40428,1.31E+12,611736,반도체,장비,"91,157,419,461","10,251,794,199","15,211,386,618","170,000,000,000","24,832,895,770","145,000,000,000","12,334,633,000","3,599,631,249",,,,198
(주)엑시콘,2023,129-81-40428,1.31E+12,611736,반도체,장비,"82,296,331,600","1,464,663,636","4,886,128,432","166,000,000,000","20,027,338,600","146,000,000,000","15,641,776,000","4,210,074,509",,,,250
(주)엑시콘,2024,129-81-40428,1.31E+12,611736,반도체,장비,"31,611,346,967","-15,897,333,370","-1,358,809,270","191,000,000,000","13,966,536,356","177,000,000,000","14,885,197,000","2,476,373,984",,,,223
(주)엔씨켐,2019,134-86-46467,1.10E+12,863533,디스플레이,소재,"41,992,000,000","-2,099,387,368","-2,755,930,473","70,767,970,972","32,096,300,017","38,671,670,955","3,232,827,078","6,678,970,147","33,341,072,412","40,020,042,559","6,678,970,147",152
(주)엔씨켐,2020,134-86-46467,1.10E+12,863533,디스플레이,소재,"58,225,000,000","1,745,079,362","600,312,125","89,641,399,677","48,659,213,415","40,982,186,262","3,903,408,363","6,228,349,021","39,569,421,433","33,341,072,412","6,228,349,021",183
(주)엔씨켐,2021,134-86-46467,1.10E+12,863533,디스플레이,소재,"71,655,331,444","-5,591,036,439","-5,442,777,265","97,885,062,105","48,245,894,323","49,639,167,782","3,744,887,041","6,878,114,050","46,447,535,483","39,569,421,433","6,878,114,050",219
(주)엔씨켐,2022,134-86-46467,1.10E+12,863533,디스플레이,소재,"95,365,000,000","2,845,327,167","1,525,859,957","126,000,000,000","61,716,792,495","64,500,157,572","4,576,528,209","8,090,065,910","54,537,601,393","46,447,535,483","8,090,065,910",236
(주)엔씨켐,2023,134-86-46467,1.10E+12,863533,디스플레이,소재,"98,602,000,000","7,368,212,850","4,679,608,677","131,000,000,000","56,622,875,236","74,749,359,483","3,850,654","2,710,607,268","1,502,013,305","4,212,620,573","2,710,607,268",191
(주)엔씨켐,2024,134-86-46467,1.10E+12,863533,디스플레이,소재,"98,602,000,000","7,368,212,850","4,679,608,677","131,000,000,000","56,622,875,236","74,749,359,483","3,850,654","2,710,607,268","1,502,013,305","4,212,620,573","2,710,607,268",191
(주)엔지온,2019,124-86-12465,1.24E+12,962269,반도체,부품,"20,258,000,000","1,001,258,039","593,339,996","25,411,424,516","19,615,380,740","5,796,043,776","324,588,506","676,188,759","18,194,202,920","18,870,391,679","676,188,759",228
(주)엔지온,2020,124-86-12465,1.24E+12,962269,반도체,부품,"26,548,000,000","3,164,909,810","2,814,490,949","30,444,265,140","21,833,730,415","8,610,534,725","17,829,152","4,870,618,958","23,064,821,878","18,194,202,920","4,870,618,958",262
(주)엔지온,2021,124-86-12465,1.24E+12,962269,반도체,부품,"21,853,000,000","1,912,800,995","1,704,114,898","31,703,652,273","21,404,101,920","10,299,550,353","9,289,460","1,503,828,726","24,568,650,604","23,064,821,878","1,503,828,726",223
(주)엔지온,2022,124-86-12465,1.24E+12,962269,반도체,부품,"21,176,000,000","104,212,213","130,080,386","33,440,478,313","25,214,205,119","8,226,273,194","108,862,830","1,889,455,007","26,458,105,611","24,568,650,604","1,889,455,007",163
(주)엔지온,2023,124-86-12465,1.24E+12,962269,반도체,부품,"17,700,496,540","-2,944,805,705","-4,179,810,923","29,355,313,311","25,438,552,949","3,916,760,362","176,451,924","3,259,167,451","23,198,938,160","26,458,105,611","3,259,167,451",163
(주)엔지온,2024,124-86-12465,1.24E+12,962269,반도체,부품,"10,456,000,000","-6,049,752,201","-7,350,660,743","23,994,898,816","29,396,121,768","-5,401,000,000",,,,,,163
(주)엔켐,2019,304-81-25799,1.10E+12,1011526,이차전지,소재,"36,654,005,740","2,944,036,710","1,792,540,204","54,909,676,755","20,490,679,272","34,418,997,483","3,448,208,488","1,947,619,677","13,686,438,041","11,738,818,364","1,947,619,677",56
(주)엔켐,2020,304-81-25799,1.10E+12,1011526,이차전지,소재,"139,000,000,000","12,525,169,328","500,695,561","199,000,000,000","79,297,291,061","120,000,000,000",,,,,,187
(주)엔켐,2021,304-81-25799,1.10E+12,1011526,이차전지,소재,"214,000,000,000","-25,966,629,584","-19,466,739,944","407,000,000,000","191,000,000,000","217,000,000,000","1,160,669,000","53,418,909,290",,,,187
(주)엔켐,2022,304-81-25799,1.10E+12,1011526,이차전지,소재,"510,000,000,000","15,362,754,193","21,805,168,839","680,000,000,000","387,000,000,000","293,000,000,000","3,889,000,000","83,042,766,457",,,,624
(주)엔켐,2023,304-81-25799,1.10E+12,1011526,이차전지,소재,"425,000,000,000","3,047,263,237","-50,092,754,334","863,000,000,000","576,000,000,000","286,000,000,000","2,812,000,000","113,000,000,000",,,,429
(주)엔켐,2024,304-81-25799,1.10E+12,1011526,이차전지,소재,"366,000,000,000","-65,334,940,249","-571,000,000,000","1,130,000,000,000","660,000,000,000","467,000,000,000","6,175,000,000","53,502,142,220",,,,408
(주)엔티에스,2019,131-81-74450,1.10E+12,1461262,반도체,장비,,,,,,,,,,,,
(주)엔티에스,2020,131-81-74450,1.10E+12,1461262,반도체,장비,"16,878,020,855","2,998,180,109","2,735,243,568","20,515,681,482","7,365,581,865","13,150,099,617",,"1,415,680,583","6,828,204,248","5,412,523,665","1,415,680,583",28
(주)엔티에스,2021,131-81-74450,1.10E+12,1461262,반도체,장비,"34,415,000,000","11,234,866,240","8,345,366,407","20,515,681,482","7,365,581,865","13,150,099,617",,"268,632,372","7,096,836,620","6,828,204,248","268,632,372",23
(주)엔티에스,2022,131-81-74450,1.10E+12,1461262,반도체,장비,"15,060,000,000","1,350,628,257","585,751,428","29,242,751,291","11,628,456,209","17,614,295,082",,"157,415,658","7,254,252,278","7,096,836,620","157,415,658",24
(주)엔티에스,2023,131-81-74450,1.10E+12,1461262,반도체,장비,"3,216,000,000","-3,885,797,631","-3,845,442,882","24,090,043,627","10,368,053,241","13,721,990,386",,"3,366,839,947","3,887,412,331","7,254,252,278","3,366,839,947",24
(주)엔티에스,2024,131-81-74450,1.10E+12,1461262,반도체,장비,"2,740,000,000","-3,669,418,884","-4,674,414,638","15,324,902,860","6,277,327,112","9,047,575,748",,"328,405,191","4,215,817,522","3,887,412,331","328,405,191",17
(주)엘앤에프,2019,513-81-19101,1.10E+12,398701,이차전지,소재,"313,000,000,000","-7,662,576,802","-8,809,230,051","416,000,000,000","284,000,000,000","132,000,000,000","10,206,223,642","85,581,102,872",,,,576
(주)엘앤에프,2020,513-81-19101,1.10E+12,398701,이차전지,소재,"356,000,000,000","1,470,005,055","-15,018,130,143","466,000,000,000","269,000,000,000","198,000,000,000","10,185,303,000","54,121,655,778",,,,651
(주)엘앤에프,2021,513-81-19101,1.10E+12,398701,이차전지,소재,"971,000,000,000","44,252,213,145","-112,000,000,000","1,530,000,000,000","897,000,000,000","635,000,000,000","10,419,803,000","179,000,000,000",,,,1021
(주)엘앤에프,2022,513-81-19101,1.10E+12,398701,이차전지,소재,"3,890,000,000,000","266,000,000,000","271,000,000,000","3,020,000,000,000","1,740,000,000,000","1,290,000,000,000","32,939,903,000","287,000,000,000",,,,1482
(주)엘앤에프,2023,513-81-19101,1.10E+12,398701,이차전지,소재,"4,640,000,000,000","-222,000,000,000","-195,000,000,000","3,350,000,000,000","2,240,000,000,000","1,110,000,000,000","28,321,656,000","482,000,000,000",,,,1782
(주)엘앤에프,2024,513-81-19101,1.10E+12,398701,이차전지,소재,"1,910,000,000,000","-559,000,000,000","-381,000,000,000","2,800,000,000,000","2,080,000,000,000","723,000,000,000","35,925,360,000","208,000,000,000",,,,1643
(주)엘에이티,2019,124-87-51034,1.20E+12,1361245,반도체,장비,"10,793,101,554","-81,259,749","-135,278,469","10,422,836,603","6,746,221,749","3,676,614,854","531,280,049","207,506,877",,,,60
(주)엘에이티,2020,124-87-51034,1.20E+12,1361245,반도체,장비,"11,062,380,188","649,442,381","436,520,449","11,988,329,704","7,762,304,366","4,226,025,338","680,776,406","285,772,601",,,,58
(주)엘에이티,2021,124-87-51034,1.20E+12,1361245,반도체,장비,"9,389,326,539","-975,830,154","-981,762,580","12,870,198,853","9,561,266,400","3,308,932,453","765,176,000","10,299,365",,,,63
(주)엘에이티,2022,124-87-51034,1.20E+12,1361245,반도체,장비,"16,887,886,334","1,703,656,654","1,134,279,330","15,365,190,579","9,950,497,002","5,414,693,577","980,518,000","141,446,651",,,,58
(주)엘에이티,2023,124-87-51034,1.20E+12,1361245,반도체,장비,"9,327,995,227","-2,247,901,834","-1,807,378,175","33,261,152,836","28,227,511,463","5,033,641,373","644,175,000","5,553,434,278",,,,53
(주)엘에이티,2024,124-87-51034,1.20E+12,1361245,반도체,장비,"40,811,472,806","587,747,964","76,478,198","32,357,487,238","21,464,782,362","10,892,704,876","826,153,000","2,952,954,342",,,,
(주)엘케이엔지니어링,2019,144-81-06851,1.31E+12,1284441,반도체,부품,"22,399,000,000","7,478,912,886","6,964,484,535","31,398,827,174","8,001,191,309","23,397,635,865","54,600,000","8,721,512,098","17,361,080,146","8,639,568,048","8,721,512,098",84
(주)엘케이엔지니어링,2020,144-81-06851,1.31E+12,1284441,반도체,부품,"29,876,000,000","10,533,010,541","9,470,888,241","41,860,734,364","12,992,210,258","28,868,524,106","91,799,537","2,561,354,312","19,922,434,458","17,361,080,146","2,561,354,312",107
(주)엘케이엔지니어링,2021,144-81-06851,1.31E+12,1284441,반도체,부품,"33,315,273,545","10,806,996,205","10,662,405,808","46,134,555,325","9,603,625,411","36,530,929,914","41,850,000","5,444,467,451","25,366,901,909","19,922,434,458","5,444,467,451",135
(주)엘케이엔지니어링,2022,144-81-06851,1.31E+12,1284441,반도체,부품,"50,295,000,000","17,159,207,570","15,211,052,670","64,450,939,355","15,708,956,771","48,741,982,584","83,825,000","2,347,404,390","27,714,306,299","25,366,901,909","2,347,404,390",160
(주)엘케이엔지니어링,2023,144-81-06851,1.31E+12,1284441,반도체,부품,"71,789,316,453","25,262,964,659","23,807,124,955","93,360,739,171","21,811,631,632","71,549,107,539","107,762,500","14,318,694,545","42,033,000,844","27,714,306,299","14,318,694,545",221
(주)엘케이엔지니어링,2024,144-81-06851,1.31E+12,1284441,반도체,부품,"94,540,000,000","41,939,570,243","37,363,694,510","129,000,000,000","26,506,966,314","103,000,000,000","120,662,500","18,729,504,991","60,762,505,835","42,033,000,844","18,729,504,991",257
(주)엘콤,2019,129-86-06293,1.10E+12,1208973,이차전지,부품,"11,024,097,605","2,192,616,639","2,071,083,507","18,364,680,232","6,441,718,005","11,922,962,227","23,458","248,692,070","10,829,128,817","11,077,820,887","248,692,070",72
(주)엘콤,2020,129-86-06293,1.10E+12,1208973,이차전지,부품,"9,503,410,864","558,394,591","478,458,085","17,806,078,865","5,554,658,553","12,251,420,312","9,000","45,075,522","10,784,053,295","10,829,128,817","45,075,522",69
(주)엘콤,2021,129-86-06293,1.10E+12,1208973,이차전지,부품,"9,503,410,864","558,394,591","478,458,085","17,806,078,865","5,554,658,553","12,251,420,312","9,000","45,075,522","10,784,053,295","10,829,128,817","45,075,522",69
(주)엘콤,2022,129-86-06293,1.10E+12,1208973,이차전지,부품,"17,980,000,000","1,852,798,204","2,356,518,353","24,474,698,206","4,931,542,085","19,543,156,121","369,697,992","5,541,303,716","11,313,203,180","5,771,899,464","5,541,303,716",134
(주)엘콤,2023,129-86-06293,1.10E+12,1208973,이차전지,부품,"8,100,236,529","-3,833,286,553","-3,677,161,637","25,609,151,738","8,295,181,254","17,313,970,484","441,504,053","6,449,695,112","17,762,898,292","11,313,203,180","6,449,695,112",94
(주)엘콤,2024,129-86-06293,1.10E+12,1208973,이차전지,부품,"7,708,473,828","-3,354,689,717","-3,216,784,433","25,002,693,552","9,408,591,501","15,594,102,051","563,161,336","39,991,801","17,722,906,491","17,762,898,292","39,991,801",67
(주)엠에스텍,2019,138-81-96829,1.10E+12,1156661,반도체,부품,"9,120,033,188","-857,160,067","136,770","14,959,451","1,518,892","8,647,489,322","673,159,026","3,173,706","731,680,873","734,854,579","3,173,706",18
(주)엠에스텍,2020,138-81-96829,1.10E+12,1156661,반도체,부품,,,,,,,,,,,,
(주)엠에스텍,2021,138-81-96829,1.10E+12,1156661,반도체,부품,,,,,,,,,,,,
(주)엠에스텍,2022,138-81-96829,1.10E+12,1156661,반도체,부품,,,,,,,,,,,,
(주)엠에스텍,2023,138-81-96829,1.10E+12,1156661,반도체,부품,"39,580,000,000","727,856,337","1,053,315,080","16,630,364,964","1,846,706,657","14,783,658,307","1,074,435,885","265,642,496","1,560,104,709","1,294,462,213","265,642,496",56
(주)엠에스텍,2024,138-81-96829,1.10E+12,1156661,반도체,부품,"13,290,000,000","-4,736,822,098","-4,959,365,986","11,430,507,191","1,606,214,870","9,824,292,321","1,150,762,873","90,066,879","1,650,171,588","1,560,104,709","90,066,879",56
(주)엠엑스앤,2019,135-86-21514,1.36E+12,1230219,반도체,장비,"4,613,000,000",-,"895,951,816","5,339,933,062","7,474,211,531","-2,134,000,000","784,228,274","71,512,125","745,942,584","674,430,459","71,512,125",41
(주)엠엑스앤,2020,135-86-21514,1.36E+12,1230219,반도체,장비,,,,,,,,,,,,
(주)엠엑스앤,2021,135-86-21514,1.36E+12,1230219,반도체,장비,,,,,,,,,,,,
(주)엠엑스앤,2022,135-86-21514,1.36E+12,1230219,반도체,장비,,,,,,,,,,,,
(주)엠엑스앤,2023,135-86-21514,1.36E+12,1230219,반도체,장비,"20,747,000,000","12,934,498",-,"3,900","17,396,285,675","-3,646,000,000","1,062,402,064","736,840,091","3,005,944,414","2,269,104,323","736,840,091",70
(주)엠엑스앤,2024,135-86-21514,1.36E+12,1230219,반도체,장비,"31,397,000,000","3,944,615,771","3,017,146,114","3,900","17,233,906,154","-495,000,000","1,062,402,064","25,069,087","2,980,875,327","3,005,944,414","25,069,087",71
(주)엠케이테크,2019,142-81-51118,1.10E+12,1736829,반도체,장비,,,,,,,,,,,,
(주)엠케이테크,2020,142-81-51118,1.10E+12,1736829,반도체,장비,,,,,,,,,,,,
(주)엠케이테크,2021,142-81-51118,1.10E+12,1736829,반도체,장비,,,,,,,,,,,,
(주)엠케이테크,2022,142-81-51118,1.10E+12,1736829,반도체,장비,,,,,,,,,,,,
(주)엠케이테크,2023,142-81-51118,1.10E+12,1736829,반도체,장비,"15,850,301,596","-625,907,906","-587,793,355","15,253,083,385","9,404,021,084","5,849,062,301","218,991,050","1,447,309,443","4,578,402,896","3,131,093,453","1,447,309,443",47
(주)엠케이테크,2024,142-81-51118,1.10E+12,1736829,반도체,장비,"19,057,441,687","833,573,283","677,611,358","15,183,817,936","8,657,144,277","6,526,673,659","225,956,000","296,351,164","4,282,051,732","4,578,402,896","296,351,164",46
(주)엠텍마이크라텍글로벌,2019,174-81-01269,1.31E+12,,반도체,장비,"1,108,484,000","109,307,000","107,060,000","964,261,000","714,819,000","249,442,000",,,,,,10
(주)엠텍마이크라텍글로벌,2020,,,,,,,,,,,,,,,,,
(주)엠텍마이크라텍글로벌,2021,,,,,,,,,,,,,,,,,
(주)엠텍마이크라텍글로벌,2022,174-81-01269,1.31E+12,,반도체,장비,"3,397,000,000","473,000,000","530,000,000","2,439,000,000","1,089,000,000","1,350,000,000",,,,,,10
(주)엠텍마이크라텍글로벌,2023,174-81-01269,1.31E+12,,반도체,장비,"4,779,591,000","411,948,000","409,037,000","2,484,067,000","516,873,000","1,967,194,000",,,,,,10
(주)엠텍마이크라텍글로벌,2024,174-81-01269,1.31E+12,,반도체,장비,"4,132,167,000","209,087,000","450,117,000","7,901,102,000","5,483,791,000","2,417,311,000",,,,,,10
(주)영상테크,2019,124-87-01500,1.10E+12,1652518,반도체,부품,,,,,,,,,,,,
(주)영상테크,2020,124-87-01500,1.10E+12,1652518,반도체,부품,,,,,,,,,,,,
(주)영상테크,2021,124-87-01500,1.10E+12,1652518,반도체,부품,,,,,,,,,,,,
(주)영상테크,2022,124-87-01500,1.10E+12,1652518,반도체,부품,"41,775,000,000","4,440,213,606","4,475,176,025","18,856,648,914","10,240,732,918","8,615,915,996","142,344,150","17,365,532","741,185,130","758,550,662","17,365,532",102
(주)영상테크,2023,124-87-01500,1.10E+12,1652518,반도체,부품,"31,747,000,000","2,431,805,915","3,021,452,944","20,210,420,026","9,077,051,086","11,133,368,940","317,539,554","37,422,355","703,762,775","741,185,130","37,422,355",102
(주)영상테크,2024,124-87-01500,1.10E+12,1652518,반도체,부품,"31,761,000,000","1,729,861,192","2,100,859,699","22,907,633,118","10,177,404,479","12,730,228,639","71,916,574","302,541,133","1,006,303,908","703,762,775","302,541,133",156
(주)영성멀티텍,2019,124-86-67941,1.35E+12,,반도체,부품,"5,416,911,000","777,333,000","671,925,000","7,543,192,000","3,670,942,000","3,872,250,000",,,,,,10
(주)영성멀티텍,2020,124-86-67941,1.35E+12,,반도체,부품,"6,820,231,000","559,272,000","410,022,000","7,884,361,000","3,702,088,000","4,182,273,000",,,,,,10
(주)영성멀티텍,2021,124-86-67941,1.35E+12,,반도체,부품,"8,567,000,000","884,000,000","852,000,000","8,761,000,000","3,727,000,000","5,034,000,000",,,,,,10
(주)영성멀티텍,2022,124-86-67941,1.35E+12,,반도체,부품,"6,838,000,000","555,000,000","505,000,000","8,478,000,000","3,038,000,000","5,440,000,000",,,,,,10
(주)영성멀티텍,2023,124-86-67941,1.35E+12,,반도체,부품,"5,888,234,000","295,475,000","315,440,000","8,341,171,000","2,686,139,000","5,655,032,000",,,,,,10
(주)영성멀티텍,2024,,,,,,,,,,,,,,,,,
(주)예리코코리아,2019,129-86-37836,1.31E+12,1817498,반도체,부품,,,,,,,,,,,,
(주)예리코코리아,2020,129-86-37836,1.31E+12,1817498,반도체,부품,,,,,,,,,,,,
(주)예리코코리아,2021,129-86-37836,1.31E+12,1817498,반도체,부품,,,,,,,,,,,,
(주)예리코코리아,2022,129-86-37836,1.31E+12,1817498,반도체,부품,,,,,,,,,,,,
(주)예리코코리아,2023,129-86-37836,1.31E+12,1817498,반도체,부품,"13,597,202,659","1,004,158,961","865,704,062","12,944,077,471","7,278,714,262","5,665,363,209","542,376,492","7,135,901,828","7,524,220,921","388,319,093","7,135,901,828",
(주)예리코코리아,2024,129-86-37836,1.31E+12,1817498,반도체,부품,"17,384,031,695","1,577,516,941","1,592,236,349","14,591,077,327","7,683,883,427","6,907,193,900","447,888,143","170,333,047","7,694,553,968","7,524,220,921","170,333,047",36
