기업명,연도,bsnsr_reg_no,crno,dart_corp_code,sectors,field,매출액,영업이익,당기순이익,자산,부채,자본,연구개발비,CAPEX,유형자산_당기,유형자산_전기,유형자산_증감,종업원_합계
(주)글로벌엔지니어링,2023,124-86-91005,1.10E+12,1560138.0,반도체,장비,20256000000.0,1678303493.0,1868749783.0,20634627520.0,4255836884.0,16378790636.0,263816257.0,4114832882.5,6999538650.0,6540940083.0,458598567.0,36.0
(주)글로벌엔지니어링,2024,124-86-91005,1.10E+12,1560138.0,반도체,장비,20217000000.0,1359994600.0,1990029631.0,21272845137.0,2929024870.0,18343820267.0,260700078.0,5967621316.5,8110090820.0,6999538650.0,1110552170.0,33.0
(주)금륜,2019,133-88-00763,1.10E+12,1296084.0,반도체,부품,6865430182.0,-383159262.0,-376182212.0,10708875408.0,3071210906.0,7637664502.0,502684193.0,5614803491.5,3343417146.0,3545242992.0,201825846.0,11.0
(주)금륜,2020,133-88-00763,1.10E+12,1296084.0,반도체,부품,11631110418.0,374987029.5,305381785.0,16026097539.0,8112000000.0,5640000000.0,494698485.0,4469558765.0,,,,
(주)금륜,2021,133-88-00763,1.10E+12,1296084.0,반도체,부품,14367604488.5,494852167.0,584796000.0,17806078865.0,8397462877.0,5768000000.0,584171865.5,9575632634.0,,,,
(주)금륜,2022,133-88-00763,1.10E+12,1296084.0,반도체,부품,16404000000.0,480486947.0,422315289.0,18856648914.0,9052977032.0,5946000000.0,489287373.0,5618103880.0,,,,
(주)금륜,2023,133-88-00763,1.10E+12,1296084.0,반도체,부품,14813643804.5,200460000.0,224938283.0,20208874510.0,10083864758.0,8850953072.0,484542407.0,9965610885.5,,,,
(주)금륜,2024,133-88-00763,1.10E+12,1296084.0,반도체,부품,16968000000.0,254630713.0,138000000.0,23094398596.0,11371507785.0,9781068642.0,533565801.0,5200000000.0,,,,
(주)기연,2019,136-81-35001,1.10E+12,843496.0,반도체,소재,20485064993.0,608216299.0,291609767.0,16697244136.0,11731910686.0,4965333450.0,624411328.0,10719228924.0,7285849431.0,7698158154.0,412308723.0,40.0
(주)기연,2020,136-81-35001,1.10E+12,843496.0,반도체,소재,20640000000.0,-1496458035.0,-1971355717.0,15829501211.0,12827251385.0,3002249826.0,383442576.0,14614215496.0,6750742056.0,7285849431.0,535107375.0,39.0
(주)기연,2021,136-81-35001,1.10E+12,843496.0,반도체,소재,22635381326.0,804047884.0,100255261.0,16141505084.0,13038964088.0,3102540996.0,185346380.0,20157043945.0,7640408561.0,6750742056.0,889666505.0,42.0
(주)기연,2022,136-81-35001,1.10E+12,843496.0,반도체,소재,53130000000.0,1852837768.0,1365775453.0,57954177254.0,39573562830.0,18380614424.0,1731751239.0,22774472205.0,,,,
(주)기연,2023,136-81-35001,1.10E+12,843496.0,반도체,소재,49608397899.0,731866686.5,14.0,88799746686.5,42504089776.5,40189842646.5,1323577500.0,28987239090.0,,,,
(주)기연,2024,136-81-35001,1.10E+12,843496.0,반도체,소재,44501337692.0,483024558.0,17610540.0,88007385277.0,34838584936.0,40614136201.5,1178178590.5,31403672292.0,,,,
(주)나노에이스,2019,312-81-90651,1.62E+12,1017496.0,반도체,부품,12031238650.0,986830118.0,426474492.0,35107112920.0,25412254739.0,9694858181.0,174352862.0,5614803491.5,10825202216.0,11826149586.0,1000947370.0,69.0
(주)나노에이스,2020,312-81-90651,1.62E+12,1017496.0,반도체,부품,12045000000.0,165500307.0,-203285297.0,44049808581.0,25393235697.0,18656572884.0,170511404.0,4469558765.0,10765850502.0,10825202216.0,59351714.0,69.0
(주)나노에이스,2021,312-81-90651,1.62E+12,1017496.0,반도체,부품,11678000000.0,180170927.0,-270747083.0,39737264184.0,25233438383.0,14503825801.0,137859148.0,9575632634.0,10908946907.0,10765850502.0,143096405.0,55.0
(주)나노에이스,2022,312-81-90651,1.62E+12,1017496.0,반도체,부품,11987494331.0,766161223.0,282534411.0,28854608176.0,21313047964.0,7541560212.0,114802244.0,5618103880.0,9964225069.0,10908946907.0,944721838.0,50.0
