pr_auc,top20_precision,top50_precision,f1,brier,n_estimators,max_depth,min_samples_leaf,random_state,n_jobs
0.35373459309091193,0.4166666666666667,0.37333333333333335,0.055892777801904846,0.20986915666371064,200,5,1,42,-1
0.35282886704231736,0.3666666666666667,0.35333333333333333,0.0437740313516711,0.2096372079358464,200,5,3,42,-1
0.3454456972571655,0.39999999999999997,0.36000000000000004,0.16790325779089824,0.21847078759699667,200,10,1,42,-1
0.3511161716255035,0.3666666666666667,0.39999999999999997,0.16165752483485762,0.2137271345073847,200,10,3,42,-1
0.35296453771967745,0.4166666666666667,0.38000000000000006,0.056163337495502265,0.2098463866153748,400,5,1,42,-1
0.35580235900584506,0.43333333333333335,0.3666666666666667,0.060253317045604514,0.209330686678645,400,5,3,42,-1
0.3483352262159524,0.43333333333333335,0.37333333333333335,0.16601770392092974,0.21776418755397886,400,10,1,42,-1
0.3503695644191429,0.4166666666666667,0.38000000000000006,0.1630003349680275,0.21382842564415674,400,10,3,42,-1
