pr_auc,top20_precision,top50_precision,f1,brier,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,eval_metric,random_state
0.32484161716479926,0.3499999999999999,0.36000000000000004,0.10411644033545829,0.21832484443506495,200,4,0.03,0.8,0.8,logloss,42
0.3256510964483577,0.3833333333333333,0.36000000000000004,0.1501852196767451,0.22467381241454454,200,4,0.05,0.8,0.8,logloss,42
0.3194231695874956,0.3833333333333333,0.32666666666666666,0.14100277908069195,0.22437408206705586,200,6,0.03,0.8,0.8,logloss,42
0.3195836140132146,0.3666666666666667,0.32666666666666666,0.17041302319397322,0.23341995366222412,200,6,0.05,0.8,0.8,logloss,42
0.31876715951666784,0.3499999999999999,0.3333333333333333,0.15314257643395093,0.22776384770312874,400,4,0.03,0.8,0.8,logloss,42
0.322850067982371,0.3499999999999999,0.34,0.16954893930655457,0.23553863982390022,400,4,0.05,0.8,0.8,logloss,42
0.3162959331859178,0.3833333333333333,0.34,0.18007662835249041,0.23597572086534957,400,6,0.03,0.8,0.8,logloss,42
0.3158215243665436,0.3499999999999999,0.3333333333333333,0.1999792335913325,0.24546437513255195,400,6,0.05,0.8,0.8,logloss,42
