pr_auc,top20_precision,top50_precision,f1,brier,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,eval_metric,random_state
0.3342039267658626,0.38333333333333336,0.38000000000000006,0.12167490228185833,0.21833366526948228,200,4,0.03,0.8,0.8,logloss,42
0.32951495518040236,0.4166666666666667,0.36000000000000004,0.15594029643206728,0.22476064072181723,200,4,0.05,0.8,0.8,logloss,42
0.3297593721810617,0.4166666666666667,0.36000000000000004,0.15775030821592573,0.22492109645546954,200,6,0.03,0.8,0.8,logloss,42
0.32696907040401646,0.3833333333333333,0.35333333333333333,0.19450620230815283,0.2339726322234302,200,6,0.05,0.8,0.8,logloss,42
0.3270577327098732,0.4166666666666667,0.34,0.17913138181787538,0.2275233629145322,400,4,0.03,0.8,0.8,logloss,42
0.32440976256349563,0.3833333333333333,0.3466666666666667,0.1901095997143476,0.2362931787031244,400,4,0.05,0.8,0.8,logloss,42
0.3252556574083215,0.3666666666666667,0.35333333333333333,0.1986333479154088,0.23708572044277018,400,6,0.03,0.8,0.8,logloss,42
0.32461214177355746,0.3666666666666667,0.3666666666666667,0.20521150592216583,0.24816055988076782,400,6,0.05,0.8,0.8,logloss,42
